Date,VIX9D
2015-03-03,11.8100004196167
2015-03-04,12.279999732971191
2015-03-05,12.15999984741211
2015-03-06,14.3100004196167
2015-03-09,14.199999809265137
2015-03-10,16.719999313354492
2015-03-11,16.780000686645508
2015-03-12,15.039999961853027
2015-03-13,15.25
2015-03-16,16.149999618530273
2015-03-17,16.719999313354492
2015-03-18,13.850000381469727
2015-03-19,12.890000343322754
2015-03-20,10.729999542236328
2015-03-23,12.029999732971191
2015-03-24,12.239999771118164
2015-03-25,15.279999732971191
2015-03-26,15.920000076293945
2015-03-27,14.6899995803833
2015-03-30,14.3100004196167
2015-03-31,15.5
2015-04-01,14.289999961853027
2015-04-02,13.90999984741211
2015-04-06,14.15999984741211
2015-04-07,13.899999618530273
2015-04-08,12.800000190734863
2015-04-09,11.40999984741211
2015-04-10,9.90999984741211
2015-04-13,12.489999771118164
2015-04-14,11.720000267028809
2015-04-15,10.59000015258789
2015-04-16,10.739999771118164
2015-04-17,12.90999984741211
2015-04-20,12.619999885559082
2015-04-21,12.579999923706055
2015-04-22,11.829999923706055
2015-04-23,11.84000015258789
2015-04-24,10.859999656677246
2015-04-27,12.720000267028809
2015-04-28,11.869999885559082
2015-04-29,13.260000228881836
2015-04-30,15.0600004196167
2015-05-01,11.770000457763672
2015-05-04,12.010000228881836
2015-05-05,14.640000343322754
2015-05-06,16.049999237060547
2015-05-07,15.59000015258789
2015-05-08,11.319999694824219
2015-05-11,13.40999984741211
2015-05-12,13.819999694824219
2015-05-13,13.489999771118164
2015-05-14,11.59000015258789
2015-05-15,10.770000457763672
2015-05-18,11.010000228881836
2015-05-19,11.149999618530273
2015-05-20,10.479999542236328
2015-05-21,9.949999809265137
2015-05-22,9.600000381469727
2015-05-26,13.319999694824219
2015-05-27,11.930000305175781
2015-05-28,12.229999542236328
2015-05-29,13.670000076293945
2015-06-01,13.850000381469727
2015-06-02,13.989999771118164
2015-06-03,12.699999809265137
2015-06-04,15.020000457763672
2015-06-05,13.699999809265137
2015-06-08,15.890000343322754
2015-06-09,15.050000190734863
2015-06-10,13.319999694824219
2015-06-11,12.380000114440918
2015-06-12,14.15999984741211
2015-06-15,16.68000030517578
2015-06-16,16.290000915527344
2015-06-17,15.220000267028809
2015-06-18,13.109999656677246
2015-06-19,14.319999694824219
2015-06-22,13.149999618530273
2015-06-23,12.170000076293945
2015-06-24,14.8100004196167
2015-06-25,15.130000114440918
2015-06-26,15.489999771118164
2015-06-29,22.559999465942383
2015-06-30,20.93000030517578
2015-07-01,17.229999542236328
2015-07-02,17.969999313354492
2015-07-06,16.649999618530273
2015-07-07,15.90999984741211
2015-07-08,20.959999084472656
2015-07-09,22.059999465942383
2015-07-10,17.239999771118164
2015-07-13,13.319999694824219
2015-07-14,12.180000305175781
2015-07-15,12.399999618530273
2015-07-16,10.350000381469727
2015-07-17,9.720000267028809
2015-07-20,11.100000381469727
2015-07-21,11.319999694824219
2015-07-22,11.199999809265137
2015-07-23,11.90999984741211
2015-07-24,13.050000190734863
2015-07-27,16.610000610351562
2015-07-28,13.619999885559082
2015-07-29,12.180000305175781
2015-07-30,11.0600004196167
2015-07-31,10.670000076293945
2015-08-03,12.119999885559082
2015-08-04,12.420000076293945
2015-08-05,11.510000228881836
2015-08-06,13.65999984741211
2015-08-07,13.039999961853027
2015-08-10,11.4399995803833
2015-08-11,14.130000114440918
2015-08-12,14.270000457763672
2015-08-13,13.630000114440918
2015-08-14,11.770000457763672
2015-08-17,11.289999961853027
2015-08-18,12.140000343322754
2015-08-19,14.34000015258789
2015-08-20,20.8799991607666
2015-08-21,38.959999084472656
2015-08-24,54.61000061035156
2015-08-25,44.91999816894531
2015-08-26,37.880001068115234
2015-08-27,28.889999389648438
2015-08-28,27.110000610351562
2015-08-31,28.260000228881836
2015-09-01,31.209999084472656
2015-09-02,24.260000228881836
2015-09-03,23.989999771118164
2015-09-04,26.8799991607666
2015-09-08,24.420000076293945
2015-09-09,27.899999618530273
2015-09-10,26.110000610351562
2015-09-11,23.43000030517578
2015-09-14,25.520000457763672
2015-09-15,24.6200008392334
2015-09-16,23.75
2015-09-17,22.25
2015-09-18,21.780000686645508
2015-09-21,19.610000610351562
2015-09-22,23.450000762939453
2015-09-23,22.459999084472656
2015-09-24,24.219999313354492
2015-09-25,22.889999389648438
2015-09-28,30.260000228881836
2015-09-29,28.559999465942383
2015-09-30,25.700000762939453
2015-10-01,21.93000030517578
2015-10-02,19.350000381469727
2015-10-05,19.020000457763672
2015-10-06,18.190000534057617
2015-10-07,16.389999389648438
2015-10-08,15.470000267028809
2015-10-09,14.270000457763672
2015-10-12,14.729999542236328
2015-10-13,16.530000686645508
2015-10-14,16.899999618530273
2015-10-15,13.850000381469727
2015-10-16,12.890000343322754
2015-10-19,13.869999885559082
2015-10-20,15.010000228881836
2015-10-21,16.670000076293945
2015-10-22,13.100000381469727
2015-10-23,13.149999618530273
2015-10-26,15.199999809265137
2015-10-27,16.309999465942383
2015-10-28,14.569999694824219
2015-10-29,14.539999961853027
2015-10-30,14.3100004196167
2015-11-02,13.680000305175781
2015-11-03,13.8100004196167
2015-11-04,14.760000228881836
2015-11-05,14.220000267028809
2015-11-06,12.600000381469727
2015-11-09,16.389999389648438
2015-11-10,14.289999961853027
2015-11-11,15.600000381469727
2015-11-12,18.389999389648438
2015-11-13,20.43000030517578
2015-11-16,16.809999465942383
2015-11-17,17.020000457763672
2015-11-18,13.329999923706055
2015-11-19,13.619999885559082
2015-11-20,12.399999618530273
2015-11-23,14.069999694824219
2015-11-24,14.539999961853027
2015-11-25,14.350000381469727
2015-11-27,14.210000038146973
2015-11-30,16.600000381469727
2015-12-01,13.989999771118164
2015-12-02,15.970000267028809
2015-12-03,18.709999084472656
2015-12-04,13.649999618530273
2015-12-07,16.0
2015-12-08,18.809999465942383
2015-12-09,22.06999969482422
2015-12-10,20.420000076293945
2015-12-11,28.0
2015-12-14,25.780000686645508
2015-12-15,23.049999237060547
2015-12-16,18.809999465942383
2015-12-17,18.8799991607666
2015-12-18,19.3799991607666
2015-12-21,17.549999237060547
2015-12-22,15.0600004196167
2015-12-23,13.640000343322754
2015-12-24,13.470000267028809
2015-12-28,15.789999961853027
2015-12-29,14.739999771118164
2015-12-30,15.960000038146973
2015-12-31,17.520000457763672
2016-01-04,21.93000030517578
2016-01-05,19.3700008392334
2016-01-06,20.600000381469727
2016-01-07,26.190000534057617
2016-01-08,27.979999542236328
2016-01-11,24.209999084472656
2016-01-12,22.299999237060547
2016-01-13,25.56999969482422
2016-01-14,24.6299991607666
2016-01-15,29.600000381469727
2016-01-19,30.43000030517578
2016-01-20,32.849998474121094
2016-01-21,29.989999771118164
2016-01-22,22.59000015258789
2016-01-25,26.040000915527344
2016-01-26,24.25
2016-01-27,24.510000228881836
2016-01-28,23.399999618530273
2016-01-29,19.3700008392334
2016-02-01,19.68000030517578
2016-02-02,22.190000534057617
2016-02-03,22.350000381469727
2016-02-04,21.75
2016-02-05,22.959999084472656
2016-02-08,26.399999618530273
2016-02-09,26.84000015258789
2016-02-10,25.530000686645508
2016-02-11,27.360000610351562
2016-02-12,22.709999084472656
2016-02-16,21.809999465942383
2016-02-17,20.270000457763672
2016-02-18,19.530000686645508
2016-02-19,18.219999313354492
2016-02-22,18.389999389648438
2016-02-23,20.690000534057617
2016-02-24,20.719999313354492
2016-02-25,17.790000915527344
2016-02-26,18.559999465942383
2016-02-29,20.360000610351562
2016-03-01,17.040000915527344
2016-03-02,15.779999732971191
2016-03-03,15.90999984741211
2016-03-04,15.859999656677246
2016-03-07,17.65999984741211
2016-03-08,19.170000076293945
2016-03-09,18.790000915527344
2016-03-10,17.65999984741211
2016-03-11,15.199999809265137
2016-03-14,15.989999771118164
2016-03-15,16.459999084472656
2016-03-16,14.069999694824219
2016-03-17,13.050000190734863
2016-03-18,12.470000267028809
2016-03-21,12.770000457763672
2016-03-22,13.140000343322754
2016-03-23,13.359999656677246
2016-03-24,12.350000381469727
2016-03-28,14.069999694824219
2016-03-29,12.170000076293945
2016-03-30,11.869999885559082
2016-03-31,12.25
2016-04-01,10.920000076293945
2016-04-04,12.5
2016-04-05,13.960000038146973
2016-04-06,12.5600004196167
2016-04-07,15.199999809265137
2016-04-08,13.59000015258789
2016-04-11,15.59000015258789
2016-04-12,13.710000038146973
2016-04-13,12.449999809265137
2016-04-14,12.319999694824219
2016-04-15,12.199999809265137
2016-04-18,12.859999656677246
2016-04-19,12.859999656677246
2016-04-20,12.800000190734863
2016-04-21,13.180000305175781
2016-04-22,11.930000305175781
2016-04-25,13.619999885559082
2016-04-26,13.5
2016-04-27,12.8100004196167
2016-04-28,14.550000190734863
2016-04-29,14.789999961853027
2016-05-02,13.770000457763672
2016-05-03,15.170000076293945
2016-05-04,15.470000267028809
2016-05-05,15.369999885559082
2016-05-06,13.380000114440918
2016-05-09,13.859999656677246
2016-05-10,12.800000190734863
2016-05-11,13.75
2016-05-12,13.460000038146973
2016-05-13,14.149999618530273
2016-05-16,13.59000015258789
2016-05-17,15.109999656677246
2016-05-18,15.34000015258789
2016-05-19,15.279999732971191
2016-05-20,12.729999542236328
2016-05-23,13.600000381469727
2016-05-24,11.90999984741211
2016-05-25,11.40999984741211
2016-05-26,10.460000038146973
2016-05-27,9.770000457763672
2016-05-31,11.850000381469727
2016-06-01,11.609999656677246
2016-06-02,11.010000228881836
2016-06-03,10.109999656677246
2016-06-06,11.260000228881836
2016-06-07,11.5600004196167
2016-06-08,10.890000343322754
2016-06-09,12.229999542236328
2016-06-10,15.829999923706055
2016-06-13,22.940000534057617
2016-06-14,23.350000381469727
2016-06-15,22.600000381469727
2016-06-16,21.889999389648438
2016-06-17,22.0
2016-06-20,22.209999084472656
2016-06-21,22.469999313354492
2016-06-22,27.860000610351562
2016-06-23,21.1299991607666
2016-06-24,30.709999084472656
2016-06-27,25.059999465942383
2016-06-28,19.079999923706055
2016-06-29,15.859999656677246
2016-06-30,14.050000190734863
2016-07-01,11.850000381469727
2016-07-05,14.1899995803833
2016-07-06,13.180000305175781
2016-07-07,13.109999656677246
2016-07-08,11.430000305175781
2016-07-11,12.229999542236328
2016-07-12,12.25
2016-07-13,11.109999656677246
2016-07-14,10.930000305175781
2016-07-15,10.260000228881836
2016-07-18,10.989999771118164
2016-07-19,11.020000457763672
2016-07-20,10.430000305175781
2016-07-21,11.5
2016-07-22,10.220000267028809
2016-07-25,11.930000305175781
2016-07-26,11.979999542236328
2016-07-27,11.609999656677246
2016-07-28,11.789999961853027
2016-07-29,10.010000228881836
2016-08-01,11.100000381469727
2016-08-02,12.350000381469727
2016-08-03,11.289999961853027
2016-08-04,10.800000190734863
2016-08-05,9.180000305175781
2016-08-08,10.100000381469727
2016-08-09,10.489999771118164
2016-08-10,10.680000305175781
2016-08-11,9.739999771118164
2016-08-12,9.539999961853027
2016-08-15,9.720000267028809
2016-08-16,10.869999885559082
2016-08-17,10.760000228881836
2016-08-18,9.899999618530273
2016-08-19,9.399999618530273
2016-08-22,10.949999809265137
2016-08-23,11.369999885559082
2016-08-24,12.670000076293945
2016-08-25,12.770000457763672
2016-08-26,12.100000381469727
2016-08-29,11.140000343322754
2016-08-30,11.210000038146973
2016-08-31,11.640000343322754
2016-09-01,11.890000343322754
2016-09-02,9.100000381469727
2016-09-06,9.979999542236328
2016-09-07,9.800000190734863
2016-09-08,10.989999771118164
2016-09-09,18.780000686645508
2016-09-12,16.030000686645508
2016-09-13,19.549999237060547
2016-09-14,19.3799991607666
2016-09-15,17.0
2016-09-16,15.270000457763672
2016-09-19,16.309999465942383
2016-09-20,17.219999313354492
2016-09-21,12.829999923706055
2016-09-22,10.789999961853027
2016-09-23,11.390000343322754
2016-09-26,15.670000076293945
2016-09-27,12.800000190734863
2016-09-28,11.720000267028809
2016-09-29,14.710000038146973
2016-09-30,12.369999885559082
2016-10-03,13.0
2016-10-04,12.949999809265137
2016-10-05,12.029999732971191
2016-10-06,11.470000267028809
2016-10-07,11.470000267028809
2016-10-10,10.8100004196167
2016-10-11,13.34000015258789
2016-10-12,13.15999984741211
2016-10-13,14.069999694824219
2016-10-14,12.9399995803833
2016-10-17,13.8100004196167
2016-10-18,12.449999809265137
2016-10-19,11.970000267028809
2016-10-20,11.069999694824219
2016-10-21,10.680000305175781
2016-10-24,11.350000381469727
2016-10-25,11.899999618530273
2016-10-26,12.579999923706055
2016-10-27,14.59000015258789
2016-10-28,16.690000534057617
2016-10-31,20.190000534057617
2016-11-01,22.860000610351562
2016-11-02,24.15999984741211
2016-11-03,27.899999618530273
2016-11-04,28.81999969482422
2016-11-07,24.670000076293945
2016-11-08,25.309999465942383
2016-11-09,15.359999656677246
2016-11-10,14.119999885559082
2016-11-11,12.84000015258789
2016-11-14,12.510000228881836
2016-11-15,10.640000343322754
2016-11-16,9.520000457763672
2016-11-17,9.380000114440918
2016-11-18,8.630000114440918
2016-11-21,10.0
2016-11-22,10.199999809265137
2016-11-23,10.0600004196167
2016-11-25,10.430000305175781
2016-11-28,12.859999656677246
2016-11-29,12.640000343322754
2016-11-30,13.229999542236328
2016-12-01,13.960000038146973
2016-12-02,13.640000343322754
2016-12-05,11.40999984741211
2016-12-06,10.84000015258789
2016-12-07,11.789999961853027
2016-12-08,12.920000076293945
2016-12-09,11.100000381469727
2016-12-12,12.25
2016-12-13,12.25
2016-12-14,12.84000015258789
2016-12-15,11.850000381469727
2016-12-16,10.670000076293945
2016-12-19,9.949999809265137
2016-12-20,9.850000381469727
2016-12-21,9.329999923706055
2016-12-22,9.34000015258789
2016-12-23,8.979999542236328
2016-12-27,10.220000267028809
2016-12-28,11.220000267028809
2016-12-29,11.640000343322754
2016-12-30,12.680000305175781
2017-01-03,11.989999771118164
2017-01-04,10.680000305175781
2017-01-05,9.949999809265137
2017-01-06,9.1899995803833
2017-01-09,9.4399995803833
2017-01-10,8.880000114440918
2017-01-11,8.880000114440918
2017-01-12,9.319999694824219
2017-01-13,8.989999771118164
2017-01-17,10.850000381469727
2017-01-18,11.289999961853027
2017-01-19,11.5
2017-01-20,9.720000267028809
2017-01-23,10.920000076293945
2017-01-24,10.079999923706055
2017-01-25,10.0600004196167
2017-01-26,9.710000038146973
2017-01-27,9.359999656677246
2017-01-30,11.65999984741211
2017-01-31,11.770000457763672
2017-02-01,12.039999961853027
2017-02-02,11.15999984741211
2017-02-03,9.1899995803833
2017-02-06,10.170000076293945
2017-02-07,9.470000267028809
2017-02-08,9.600000381469727
2017-02-09,8.850000381469727
2017-02-10,9.020000457763672
2017-02-13,9.319999694824219
2017-02-14,8.9399995803833
2017-02-15,10.260000228881836
2017-02-16,10.020000457763672
2017-02-17,9.029999732971191
2017-02-21,10.220000267028809
2017-02-22,10.390000343322754
2017-02-23,10.149999618530273
2017-02-24,9.40999984741211
2017-02-27,10.829999923706055
2017-02-28,11.890000343322754
2017-03-01,10.569999694824219
2017-03-02,9.600000381469727
2017-03-03,8.5600004196167
2017-03-06,9.670000076293945
2017-03-07,10.229999542236328
2017-03-08,10.90999984741211
2017-03-09,11.779999732971191
2017-03-10,10.670000076293945
2017-03-13,10.779999732971191
2017-03-14,11.779999732971191
2017-03-15,10.760000228881836
2017-03-16,9.739999771118164
2017-03-17,9.869999885559082
2017-03-20,10.229999542236328
2017-03-21,14.229999542236328
2017-03-22,14.510000228881836
2017-03-23,15.140000343322754
2017-03-24,13.430000305175781
2017-03-27,12.119999885559082
2017-03-28,10.510000228881836
2017-03-29,10.079999923706055
2017-03-30,9.579999923706055
2017-03-31,9.65999984741211
2017-04-03,10.15999984741211
2017-04-04,9.510000228881836
2017-04-05,11.890000343322754
2017-04-06,10.270000457763672
2017-04-07,10.0600004196167
2017-04-10,10.359999656677246
2017-04-11,10.539999961853027
2017-04-12,10.90999984741211
2017-04-13,12.75
2017-04-17,13.4399995803833
2017-04-18,14.199999809265137
2017-04-19,16.200000762939453
2017-04-20,15.829999923706055
2017-04-21,17.09000015258789
2017-04-24,9.960000038146973
2017-04-25,9.800000190734863
2017-04-26,9.789999961853027
2017-04-27,9.239999771118164
2017-04-28,9.420000076293945
2017-05-01,9.489999771118164
2017-05-02,10.489999771118164
2017-05-03,10.779999732971191
2017-05-04,11.039999961853027
2017-05-05,11.4399995803833
2017-05-08,9.09000015258789
2017-05-09,9.3100004196167
2017-05-10,9.430000305175781
2017-05-11,10.350000381469727
2017-05-12,9.399999618530273
2017-05-15,9.15999984741211
2017-05-16,8.960000038146973
2017-05-17,20.170000076293945
2017-05-18,16.670000076293945
2017-05-19,10.979999542236328
2017-05-22,9.390000343322754
2017-05-23,9.319999694824219
2017-05-24,8.5600004196167
2017-05-25,8.119999885559082
2017-05-26,7.599999904632568
2017-05-30,9.039999961853027
2017-05-31,8.710000038146973
2017-06-01,8.5
2017-06-02,8.470000267028809
2017-06-05,9.6899995803833
2017-06-06,10.390000343322754
2017-06-07,10.130000114440918
2017-06-08,9.619999885559082
2017-06-09,10.369999885559082
2017-06-12,11.350000381469727
2017-06-13,9.350000381469727
2017-06-14,9.90999984741211
2017-06-15,10.140000343322754
2017-06-16,8.329999923706055
2017-06-19,8.520000457763672
2017-06-20,9.420000076293945
2017-06-21,9.5600004196167
2017-06-22,9.229999542236328
2017-06-23,8.380000114440918
2017-06-26,8.699999809265137
2017-06-27,10.5
2017-06-28,8.489999771118164
2017-06-29,11.369999885559082
2017-06-30,9.930000305175781
2017-07-03,10.210000038146973
2017-07-05,9.649999618530273
2017-07-06,11.529999732971191
2017-07-07,9.260000228881836
2017-07-10,9.899999618530273
2017-07-11,9.369999885559082
2017-07-12,8.0600004196167
2017-07-13,8.010000228881836
2017-07-14,7.550000190734863
2017-07-17,8.390000343322754
2017-07-18,8.4399995803833
2017-07-19,7.849999904632568
2017-07-20,7.690000057220459
2017-07-21,7.099999904632568
2017-07-24,7.639999866485596
2017-07-25,7.869999885559082
2017-07-26,8.069999694824219
2017-07-27,9.029999732971191
2017-07-28,8.550000190734863
2017-07-31,9.430000305175781
2017-08-01,8.930000305175781
2017-08-02,8.680000305175781
2017-08-03,9.3100004196167
2017-08-04,8.579999923706055
2017-08-07,8.430000305175781
2017-08-08,10.5
2017-08-09,10.720000267028809
2017-08-10,17.829999923706055
2017-08-11,15.529999732971191
2017-08-14,11.630000114440918
2017-08-15,10.40999984741211
2017-08-16,9.729999542236328
2017-08-17,15.770000457763672
2017-08-18,13.170000076293945
2017-08-21,12.479999542236328
2017-08-22,9.920000076293945
2017-08-23,11.140000343322754
2017-08-24,10.329999923706055
2017-08-25,8.970000267028809
2017-08-28,9.449999809265137
2017-08-29,9.8100004196167
2017-08-30,9.149999618530273
2017-08-31,8.65999984741211
2017-09-01,7.940000057220459
2017-09-05,11.34000015258789
2017-09-06,10.220000267028809
2017-09-07,9.75
2017-09-08,11.289999961853027
2017-09-11,9.010000228881836
2017-09-12,9.25
2017-09-13,9.380000114440918
2017-09-14,9.289999961853027
2017-09-15,8.300000190734863
2017-09-18,8.720000267028809
2017-09-19,9.09000015258789
2017-09-20,8.949999809265137
2017-09-21,8.4399995803833
2017-09-22,7.980000019073486
2017-09-25,9.210000038146973
2017-09-26,9.34000015258789
2017-09-27,9.029999732971191
2017-09-28,8.390000343322754
2017-09-29,7.949999809265137
2017-10-02,8.180000305175781
2017-10-03,8.039999961853027
2017-10-04,8.020000457763672
2017-10-05,7.809999942779541
2017-10-06,7.880000114440918
2017-10-09,9.34000015258789
2017-10-10,8.720000267028809
2017-10-11,8.319999694824219
2017-10-12,8.34000015258789
2017-10-13,8.029999732971191
2017-10-16,8.460000038146973
2017-10-17,8.6899995803833
2017-10-18,8.369999885559082
2017-10-19,8.880000114440918
2017-10-20,8.40999984741211
2017-10-23,10.770000457763672
2017-10-24,10.479999542236328
2017-10-25,11.09000015258789
2017-10-26,10.6899995803833
2017-10-27,8.609999656677246
2017-10-30,9.8100004196167
2017-10-31,9.319999694824219
2017-11-01,9.289999961853027
2017-11-02,8.539999961853027
2017-11-03,7.840000152587891
2017-11-06,8.09000015258789
2017-11-07,8.829999923706055
2017-11-08,8.279999732971191
2017-11-09,9.649999618530273
2017-11-10,10.3100004196167
2017-11-13,9.84000015258789
2017-11-14,9.729999542236328
2017-11-15,11.729999542236328
2017-11-16,8.739999771118164
2017-11-17,8.489999771118164
2017-11-20,8.600000381469727
2017-11-21,7.96999979019165
2017-11-22,7.869999885559082
2017-11-24,7.869999885559082
2017-11-27,9.0
2017-11-28,9.180000305175781
2017-11-29,10.15999984741211
2017-11-30,11.380000114440918
2017-12-01,11.979999542236328
2017-12-04,12.210000038146973
2017-12-05,11.109999656677246
2017-12-06,10.899999618530273
2017-12-07,9.510000228881836
2017-12-08,8.4399995803833
2017-12-11,8.789999961853027
2017-12-12,9.239999771118164
2017-12-13,9.350000381469727
2017-12-14,9.869999885559082
2017-12-15,8.25
2017-12-18,8.050000190734863
2017-12-19,9.029999732971191
2017-12-20,8.34000015258789
2017-12-21,7.630000114440918
2017-12-22,7.510000228881836
2017-12-26,8.479999542236328
2017-12-27,9.710000038146973
2017-12-28,9.270000457763672
2017-12-29,10.420000076293945
2018-01-02,8.539999961853027
2018-01-03,7.849999904632568
2018-01-04,7.730000019073486
2018-01-05,7.699999809265137
2018-01-08,7.900000095367432
2018-01-09,8.350000381469727
2018-01-10,7.849999904632568
2018-01-11,7.840000152587891
2018-01-12,8.680000305175781
2018-01-16,11.25
2018-01-17,11.65999984741211
2018-01-18,12.369999885559082
2018-01-19,10.40999984741211
2018-01-22,10.859999656677246
2018-01-23,11.020000457763672
2018-01-24,11.449999809265137
2018-01-25,11.640000343322754
2018-01-26,10.460000038146973
2018-01-29,14.90999984741211
2018-01-30,16.200000762939453
2018-01-31,13.859999656677246
2018-02-01,13.859999656677246
2018-02-02,18.860000610351562
2018-02-05,59.34000015258789
2018-02-06,39.459999084472656
2018-02-07,32.86000061035156
2018-02-08,41.439998626708984
2018-02-09,31.639999389648438
2018-02-12,26.829999923706055
2018-02-13,25.290000915527344
2018-02-14,18.729999542236328
2018-02-15,18.579999923706055
2018-02-16,18.68000030517578
2018-02-20,20.639999389648438
2018-02-21,20.010000228881836
2018-02-22,18.1299991607666
2018-02-23,14.979999542236328
2018-02-26,15.15999984741211
2018-02-27,18.1200008392334
2018-02-28,19.190000534057617
2018-03-01,23.889999389648438
2018-03-02,18.8700008392334
2018-03-05,18.260000228881836
2018-03-06,17.229999542236328
2018-03-07,16.709999084472656
2018-03-08,15.859999656677246
2018-03-09,13.529999732971191
2018-03-12,15.239999771118164
2018-03-13,15.359999656677246
2018-03-14,17.280000686645508
2018-03-15,15.960000038146973
2018-03-16,14.930000305175781
2018-03-19,21.950000762939453
2018-03-20,19.700000762939453
2018-03-21,18.520000457763672
2018-03-22,26.309999465942383
2018-03-23,28.219999313354492
2018-03-26,22.280000686645508
2018-03-27,22.950000762939453
2018-03-28,24.940000534057617
2018-03-29,20.56999969482422
2018-04-02,27.309999465942383
2018-04-03,23.479999542236328
2018-04-04,21.950000762939453
2018-04-05,19.93000030517578
2018-04-06,23.059999465942383
2018-04-09,23.829999923706055
2018-04-10,20.920000076293945
2018-04-11,20.3700008392334
2018-04-12,17.81999969482422
2018-04-13,16.360000610351562
2018-04-16,16.56999969482422
2018-04-17,15.350000381469727
2018-04-18,14.640000343322754
2018-04-19,15.5
2018-04-20,16.229999542236328
2018-04-23,16.440000534057617
2018-04-24,19.170000076293945
2018-04-25,18.709999084472656
2018-04-26,16.010000228881836
2018-04-27,14.4399995803833
2018-04-30,16.450000762939453
2018-05-01,15.699999809265137
2018-05-02,16.530000686645508
2018-05-03,15.75
2018-05-04,13.859999656677246
2018-05-07,14.220000267028809
2018-05-08,13.979999542236328
2018-05-09,12.130000114440918
2018-05-10,12.430000305175781
2018-05-11,11.239999771118164
2018-05-14,11.920000076293945
2018-05-15,14.289999961853027
2018-05-16,12.359999656677246
2018-05-17,12.020000457763672
2018-05-18,11.479999542236328
2018-05-21,11.369999885559082
2018-05-22,10.920000076293945
2018-05-23,10.0600004196167
2018-05-24,10.329999923706055
2018-05-25,11.460000038146973
2018-05-29,17.239999771118164
2018-05-30,13.260000228881836
2018-05-31,14.119999885559082
2018-06-01,11.4399995803833
2018-06-04,12.020000457763672
2018-06-05,11.680000305175781
2018-06-06,11.029999732971191
2018-06-07,11.899999618530273
2018-06-08,11.5600004196167
2018-06-11,12.529999732971191
2018-06-12,12.029999732971191
2018-06-13,12.65999984741211
2018-06-14,11.039999961853027
2018-06-15,10.84000015258789
2018-06-18,11.6899995803833
2018-06-19,12.970000267028809
2018-06-20,12.15999984741211
2018-06-21,14.5600004196167
2018-06-22,12.15999984741211
2018-06-25,17.68000030517578
2018-06-26,15.15999984741211
2018-06-27,17.90999984741211
2018-06-28,15.829999923706055
2018-06-29,14.930000305175781
2018-07-02,14.420000076293945
2018-07-03,15.170000076293945
2018-07-05,14.140000343322754
2018-07-06,11.489999771118164
2018-07-09,10.789999961853027
2018-07-10,10.65999984741211
2018-07-11,11.800000190734863
2018-07-12,10.600000381469727
2018-07-13,10.069999694824219
2018-07-16,11.5
2018-07-17,10.5600004196167
2018-07-18,10.029999732971191
2018-07-19,11.149999618530273
2018-07-20,11.010000228881836
2018-07-23,11.34000015258789
2018-07-24,11.149999618530273
2018-07-25,11.270000457763672
2018-07-26,11.069999694824219
2018-07-27,11.59000015258789
2018-07-30,13.569999694824219
2018-07-31,11.640000343322754
2018-08-01,12.289999961853027
2018-08-02,10.510000228881836
2018-08-03,9.579999923706055
2018-08-06,9.739999771118164
2018-08-07,9.130000114440918
2018-08-08,8.859999656677246
2018-08-09,9.460000038146973
2018-08-10,13.09000015258789
2018-08-13,15.34000015258789
2018-08-14,12.619999885559082
2018-08-15,15.010000228881836
2018-08-16,12.920000076293945
2018-08-17,11.569999694824219
2018-08-20,11.420000076293945
2018-08-21,11.550000190734863
2018-08-22,10.770000457763672
2018-08-23,10.800000190734863
2018-08-24,10.170000076293945
2018-08-27,10.229999542236328
2018-08-28,10.199999809265137
2018-08-29,9.770000457763672
2018-08-30,11.489999771118164
2018-08-31,11.010000228881836
2018-09-04,11.970000267028809
2018-09-05,12.649999618530273
2018-09-06,13.460000038146973
2018-09-07,13.489999771118164
2018-09-10,12.569999694824219
2018-09-11,11.0
2018-09-12,10.670000076293945
2018-09-13,10.029999732971191
2018-09-14,9.930000305175781
2018-09-17,13.5
2018-09-18,11.739999771118164
2018-09-19,11.449999809265137
2018-09-20,11.039999961853027
2018-09-21,10.630000114440918
2018-09-24,11.630000114440918
2018-09-25,11.760000228881836
2018-09-26,12.699999809265137
2018-09-27,12.09000015258789
2018-09-28,11.170000076293945
2018-10-01,11.1899995803833
2018-10-02,11.130000114440918
2018-10-03,10.8100004196167
2018-10-04,15.420000076293945
2018-10-05,14.859999656677246
2018-10-08,14.920000076293945
2018-10-09,14.399999618530273
2018-10-10,25.979999542236328
2018-10-11,29.579999923706055
2018-10-12,22.84000015258789
2018-10-15,23.90999984741211
2018-10-16,17.850000381469727
2018-10-17,17.75
2018-10-18,22.309999465942383
2018-10-19,21.1299991607666
2018-10-22,20.670000076293945
2018-10-23,23.43000030517578
2018-10-24,31.90999984741211
2018-10-25,29.6200008392334
2018-10-26,29.889999389648438
2018-10-29,31.030000686645508
2018-10-30,28.8700008392334
2018-10-31,25.15999984741211
2018-11-01,21.540000915527344
2018-11-02,21.170000076293945
2018-11-05,21.6299991607666
2018-11-06,21.6200008392334
2018-11-07,15.539999961853027
2018-11-08,15.5600004196167
2018-11-09,15.630000114440918
2018-11-12,20.690000534057617
2018-11-13,19.3799991607666
2018-11-14,21.389999389648438
2018-11-15,19.5
2018-11-16,16.350000381469727
2018-11-19,20.43000030517578
2018-11-20,23.6299991607666
2018-11-21,19.860000610351562
2018-11-23,21.420000076293945
