Date,HYG,LQD,TLT,HYG_TLT_Ratio
2012-06-07,41.47975158691406,71.11300659179688,85.12562561035156,0.4872769073883903
2012-06-08,41.63937759399414,71.37645721435547,85.10523986816406,0.48926925837348456
2012-06-11,41.3670654296875,71.36422729492188,85.49267578125,0.4838667763251832
2012-06-12,41.65816116333008,71.1559066772461,84.71105194091797,0.4917677234416203
2012-06-13,41.53609848022461,71.41326141357422,85.54703521728516,0.48553521901401975
2012-06-14,41.845951080322266,71.32747650146484,85.43829345703125,0.48977980934705223
2012-06-15,41.921085357666016,71.62158203125,85.9140853881836,0.487941938370815
2012-06-18,41.93516159057617,71.5909423828125,86.37628173828125,0.4854939428585157
2012-06-19,42.230918884277344,71.5235824584961,85.24793243408203,0.49538936228080843
2012-06-20,42.395263671875,71.55419158935547,85.66941833496094,0.4948704508079269
2012-06-21,42.0478401184082,71.66451263427734,86.12477111816406,0.4882200506602002
2012-06-22,42.33419418334961,71.6093521118164,84.97607421875,0.498189573624814
2012-06-25,42.26850509643555,71.79317474365234,86.21316528320312,0.490279007360268
2012-06-26,42.207435607910156,71.86671447753906,85.87327575683594,0.49150839112539896
2012-06-27,42.46098709106445,71.96472930908203,86.0092544555664,0.49367928323341526
2012-06-28,42.456295013427734,72.07504272460938,86.219970703125,0.4924183419130868
2012-06-29,42.86005401611328,72.05668640136719,85.09842681884766,0.503652718602556
2012-07-02,42.906307220458984,72.4390869140625,85.97645568847656,0.49904717375096125
2012-07-03,43.06214904785156,72.50061798095703,85.3156967163086,0.5047388781344849
2012-07-05,43.066856384277344,72.68502044677734,85.7516860961914,0.5022275169722887
2012-07-06,43.010196685791016,72.86944580078125,86.54861450195312,0.49694841371285514
2012-07-09,43.02437973022461,72.91863250732422,87.31156921386719,0.49276837099145043
2012-07-10,42.83549880981445,72.90022277832031,87.4886703491211,0.4896119536264592
2012-07-11,42.9724235534668,73.0231704711914,87.59761810302734,0.49056611908014525
2012-07-12,42.87799835205078,73.39209747314453,88.21747589111328,0.48604880063645256
2012-07-13,43.010196685791016,73.41668701171875,87.98585510253906,0.488830808493783
2012-07-16,42.844947814941406,73.61955261230469,88.39457702636719,0.48470108977569065
2012-07-17,43.04798126220703,73.61955261230469,87.69979858398438,0.49085610180715283
2012-07-18,43.22739791870117,74.02537536621094,87.74748229980469,0.4926340538296834
2012-07-19,43.33598327636719,74.15447235107422,87.52269744873047,0.49513994129068956
2012-07-20,43.132972717285156,74.20978546142578,88.59213256835938,0.4868713673192474
2012-07-23,43.06214904785156,73.97001647949219,89.08930206298828,0.48335937144737745
2012-07-24,42.797733306884766,74.08683013916016,89.79097747802734,0.4766373471917906
2012-07-25,42.70800018310547,74.22824096679688,90.02253723144531,0.4744145354768712
2012-07-26,43.147132873535156,74.34508514404297,89.1983413696289,0.4837212465054457
2012-07-27,43.40213394165039,73.9946060180664,87.51590728759766,0.49593422826573536
2012-07-30,43.40213394165039,74.18521881103516,88.1698226928711,0.4922561100393325
2012-07-31,43.298240661621094,74.5664291381836,88.34693145751953,0.4900933167377804
2012-08-01,43.533267974853516,74.48314666748047,87.9052505493164,0.4952294396843859
2012-08-02,43.357582092285156,74.53250122070312,88.40351867675781,0.4904508637356344
2012-08-03,43.53800582885742,74.35362243652344,86.9769287109375,0.5005695932717206
2012-08-06,43.50951385498047,74.45230102539062,87.01105499267578,0.5000458143926989
2012-08-07,43.42405319213867,74.06372833251953,85.8916244506836,0.505567958108319
2012-08-08,43.452545166015625,73.85399627685547,85.43425750732422,0.5086079803794218
2012-08-09,43.457305908203125,73.80465698242188,85.372802734375,0.509029860989971
2012-08-10,43.4193115234375,74.01435089111328,85.8028793334961,0.5060355999788376
2012-08-13,43.44306182861328,73.86019897460938,85.65950012207031,0.5071598803017076
2012-08-14,43.50951385498047,73.52715301513672,84.49909210205078,0.5149110217945703
2012-08-15,43.300621032714844,73.18170928955078,83.31138610839844,0.5197443357427203
2012-08-16,43.462039947509766,72.96586608886719,82.60143280029297,0.5261656907645749
2012-08-17,43.462039947509766,73.06452178955078,83.0041732788086,0.5236127080203792
2012-08-20,43.514259338378906,73.2680892944336,83.17485809326172,0.5231660183848771
2012-08-21,43.60923385620117,73.39141082763672,83.54341888427734,0.5219948433832687
2012-08-22,43.566497802734375,73.8108139038086,84.92234802246094,0.5130156998392409
2012-08-23,43.55698776245117,73.86637115478516,85.2772445678711,0.5107691739240555
2012-08-24,43.75166320800781,73.94654083251953,85.1953125,0.5135454278427327
2012-08-27,43.71844482421875,74.03902435302734,85.69361114501953,0.5101715780215389
2012-08-28,43.680423736572266,74.14391326904297,85.89842224121094,0.5085125267366783
2012-08-29,43.742191314697266,73.9897232055664,85.52297973632812,0.5114671103550971
2012-08-30,43.72316360473633,74.01435089111328,85.96671295166016,0.5086057394019735
2012-08-31,43.83711624145508,74.52631378173828,87.18170928955078,0.5028246933753248
2012-09-04,43.836143493652344,74.34994506835938,87.09410095214844,0.5033193180068184
2012-09-05,43.84092712402344,74.38090515136719,86.6837158203125,0.5057573583359268
2012-09-06,44.098758697509766,74.05294036865234,85.24034881591797,0.5173460609921233
2012-09-07,44.17511749267578,74.20764923095703,84.84362030029297,0.5206651641729065
2012-09-10,44.10353088378906,74.20147705078125,85.0488052368164,0.5185673186235105
2012-09-11,44.40430450439453,74.2633285522461,84.5152587890625,0.5253998525310212
2012-09-12,44.537960052490234,74.11482238769531,83.4617919921875,0.5336329233939674
2012-09-13,44.82442092895508,74.51078796386719,83.13346099853516,0.5391862721767942
2012-09-14,44.81965255737305,74.06533813476562,80.92399597167969,0.5538487320010521
2012-09-17,44.78145980834961,74.31902313232422,81.89530944824219,0.5468134879770066
2012-09-18,44.80051803588867,74.54794311523438,82.3057861328125,0.5443179652472603
2012-09-19,44.74325180053711,74.67172241210938,82.84613800048828,0.5400764945768914
2012-09-20,44.533199310302734,74.60990142822266,83.05136108398438,0.5362127571307259
2012-09-21,44.47112274169922,74.7459716796875,83.14714050292969,0.5348484923559371
2012-09-24,44.413856506347656,74.85733795166016,83.79696655273438,0.5300174735847689
2012-09-25,44.0175895690918,75.00585174560547,84.62471771240234,0.5201505040015124
2012-09-26,43.79796600341797,75.21620178222656,85.53448486328125,0.5120503861503913
2012-09-27,44.275386810302734,75.17908477783203,84.92571258544922,0.5213425411739044
2012-09-28,44.0653076171875,75.34618377685547,84.97357177734375,0.5185766197124422
2012-10-01,43.99094009399414,75.54727172851562,85.28889465332031,0.5157874336724279
2012-10-02,44.10131072998047,75.5721435546875,85.17240142822266,0.5177887436594819
2012-10-03,44.211708068847656,75.62174987792969,85.19977569580078,0.5189181275159942
2012-10-04,44.398895263671875,75.5596923828125,84.13723754882812,0.5276961373720579
2012-10-05,44.3748893737793,75.44174194335938,83.04733276367188,0.5343325052961917
2012-10-08,44.31250762939453,75.640380859375,83.74653625488281,0.5291264524007213
2012-10-09,44.187713623046875,75.72103881835938,83.595703125,0.5285883361370062
2012-10-10,44.082115173339844,75.8576431274414,84.18528747558594,0.5236320560896561
2012-10-11,44.32209396362305,76.10591125488281,84.76795196533203,0.5228638056720973
2012-10-12,44.398895263671875,76.1928482055664,84.98043823242188,0.5224601824509388
2012-10-15,44.60044860839844,76.42869567871094,84.78851318359375,0.5260199398923822
2012-10-16,44.76363754272461,76.3790512084961,83.61632537841797,0.5353456677286426
2012-10-17,44.864402770996094,76.23008728027344,82.84173583984375,0.541567632741684
2012-10-18,44.84041213989258,76.08728790283203,82.33441925048828,0.5446132073085176
2012-10-19,44.61485290527344,76.22389221191406,83.45182037353516,0.5346180910802758
2012-10-22,44.62445068359375,76.04383087158203,82.91709899902344,0.5381815237423986
2012-10-23,44.45647430419922,76.1741943359375,84.1030044555664,0.5285955548435445
2012-10-24,44.41809844970703,75.9693603515625,83.2735366821289,0.5333999277496697
2012-10-25,44.49003601074219,75.7520751953125,82.84852600097656,0.537004557090343
2012-10-26,44.38448715209961,76.12450408935547,84.06868743896484,0.5279550389593441
2012-10-31,44.437252044677734,76.36044311523438,84.56229400634766,0.5254972392463958
2012-11-01,44.413272857666016,76.0252456665039,83.86992645263672,0.5295494432411029
2012-11-02,44.350887298583984,75.8762435913086,83.8082275390625,0.5291949084344053
2012-11-05,44.27888488769531,75.91349792480469,84.2812728881836,0.5253703862118971
2012-11-06,44.34608459472656,75.54727172851562,83.486083984375,0.5311793592214271
2012-11-07,44.082115173339844,75.70249938964844,85.00100708007812,0.5186069752304319
2012-11-08,43.93812942504883,75.6279525756836,86.26227569580078,0.5093550926014779
2012-11-09,43.861366271972656,75.44174194335938,86.35826110839844,0.5079000631672873
2012-11-12,43.875728607177734,75.45414733886719,86.50225067138672,0.5072206591925241
2012-11-13,43.77494430541992,75.48519897460938,86.79017639160156,0.5043767177970144
2012-11-14,43.534969329833984,75.640380859375,86.87236022949219,0.501137176598252
2012-11-15,43.51579284667969,75.49137878417969,86.70101165771484,0.5019064024128669
2012-11-16,43.640586853027344,75.5162353515625,86.62564086914062,0.5037837113257513
2012-11-19,44.192508697509766,75.7520751953125,86.138916015625,0.5130376691702685
2012-11-20,44.19731140136719,75.5162353515625,85.27519226074219,0.5182903753089998
2012-11-21,44.18291091918945,75.5721435546875,85.2271957397461,0.5184132897450778
2012-11-23,44.3316764831543,75.6031265258789,85.14491271972656,0.5206614824902326
2012-11-26,44.34129333496094,75.72736358642578,85.54942321777344,0.5183120080434248
2012-11-27,44.38448715209961,75.7707290649414,85.88529205322266,0.5167879865227073
2012-11-28,44.3940544128418,75.75830841064453,85.76183319091797,0.5176434873309477
2012-11-29,44.59086608886719,75.81420135498047,85.77561950683594,0.5198547832733926
2012-11-30,44.658077239990234,75.80799102783203,85.54254913330078,0.5220568908976473
2012-12-03,44.88432693481445,75.89202117919922,85.62152862548828,0.5242177715740179
2012-12-04,44.88432693481445,75.9605484008789,86.11602783203125,0.521207585449262
2012-12-05,44.95668029785156,76.11620330810547,86.07482147216797,0.5222976885567886
2012-12-06,45.038700103759766,76.10374450683594,86.26028442382812,0.5221255691955322
2012-12-07,44.97117614746094,75.92314910888672,85.4635238647461,0.5262031579534676
2012-12-10,45.00978469848633,75.99166870117188,85.84132385253906,0.5243370288161627
2012-12-11,45.05316162109375,75.71148681640625,85.18887329101562,0.5288620436049979
2012-12-12,45.18825912475586,75.4810562133789,84.19976043701172,0.536679188755654
2012-12-13,45.02904510498047,75.36280822753906,84.26156616210938,0.5343960141726997
2012-12-14,44.99527359008789,75.4188461303711,84.89347839355469,0.5300203789682865
2012-12-17,45.1689567565918,75.17597961425781,83.6228256225586,0.5401510463239686
2012-12-18,45.19309616088867,74.98920440673828,82.77110290527344,0.5460008937250657
2012-12-19,45.14488983154297,75.28187561035156,83.04586029052734,0.5436139703244478
2012-12-20,45.30406951904297,75.3565444946289,83.05964660644531,0.545440191115952
2012-12-21,45.17381286621094,75.48726654052734,83.96621704101562,0.5379998582542374
2012-12-24,45.00978469848633,75.43756103515625,83.81513214111328,0.53701263183248
