Date,SKEW
2015-03-03,123.08999633789062
2015-03-04,127.88999938964844
2015-03-05,127.26000213623047
2015-03-06,124.6500015258789
2015-03-09,124.16000366210938
2015-03-10,123.52999877929688
2015-03-11,123.72000122070312
2015-03-12,121.52999877929688
2015-03-13,120.5999984741211
2015-03-16,122.83000183105469
2015-03-17,125.44000244140625
2015-03-18,128.50999450683594
2015-03-19,127.94999694824219
2015-03-20,131.08999633789062
2015-03-23,127.12000274658203
2015-03-24,126.81999969482422
2015-03-25,122.95999908447266
2015-03-26,122.86000061035156
2015-03-27,121.80000305175781
2015-03-30,122.69000244140625
2015-03-31,120.3499984741211
2015-04-01,120.76000213623047
2015-04-02,119.91999816894531
2015-04-06,120.05000305175781
2015-04-07,121.33999633789062
2015-04-08,124.23999786376953
2015-04-09,125.87000274658203
2015-04-10,127.22000122070312
2015-04-13,117.45999908447266
2015-04-14,123.63999938964844
2015-04-15,119.70999908447266
2015-04-16,120.37000274658203
2015-04-17,122.23999786376953
2015-04-20,124.16000366210938
2015-04-21,122.7699966430664
2015-04-22,124.06999969482422
2015-04-23,123.26000213623047
2015-04-24,119.94999694824219
2015-04-27,122.83999633789062
2015-04-28,124.0199966430664
2015-04-29,125.36000061035156
2015-04-30,115.95999908447266
2015-05-01,122.37000274658203
2015-05-04,121.68000030517578
2015-05-05,122.22000122070312
2015-05-06,119.73999786376953
2015-05-07,120.7300033569336
2015-05-08,122.93000030517578
2015-05-11,115.95999908447266
2015-05-12,123.91999816894531
2015-05-13,126.04000091552734
2015-05-14,127.62999725341797
2015-05-15,127.55999755859375
2015-05-18,126.91000366210938
2015-05-19,126.27999877929688
2015-05-20,125.01000213623047
2015-05-21,121.11000061035156
2015-05-22,124.86000061035156
2015-05-26,123.05999755859375
2015-05-27,123.5999984741211
2015-05-28,125.37000274658203
2015-05-29,122.5
2015-06-01,122.43000030517578
2015-06-02,121.16999816894531
2015-06-03,124.58999633789062
2015-06-04,121.9800033569336
2015-06-05,119.62000274658203
2015-06-08,118.33000183105469
2015-06-09,119.4000015258789
2015-06-10,120.83000183105469
2015-06-11,125.31999969482422
2015-06-12,119.26000213623047
2015-06-15,119.25
2015-06-16,120.2300033569336
2015-06-17,119.08999633789062
2015-06-18,120.16999816894531
2015-06-19,119.5
2015-06-22,120.5199966430664
2015-06-23,122.77999877929688
2015-06-24,119.5199966430664
2015-06-25,122.68000030517578
2015-06-26,123.06999969482422
2015-06-29,124.54000091552734
2015-06-30,123.87999725341797
2015-07-01,120.13999938964844
2015-07-02,121.5199966430664
2015-07-06,118.68000030517578
2015-07-07,117.37000274658203
2015-07-08,118.25
2015-07-09,120.33999633789062
2015-07-10,118.5199966430664
2015-07-13,121.56999969482422
2015-07-14,123.11000061035156
2015-07-15,123.05999755859375
2015-07-16,124.66999816894531
2015-07-17,127.91000366210938
2015-07-20,125.05999755859375
2015-07-21,124.9000015258789
2015-07-22,130.4199981689453
2015-07-23,123.18000030517578
2015-07-24,126.31999969482422
2015-07-27,126.66999816894531
2015-07-28,123.5199966430664
2015-07-29,121.02999877929688
2015-07-30,122.05999755859375
2015-07-31,124.19999694824219
2015-08-03,119.31999969482422
2015-08-04,119.79000091552734
2015-08-05,119.0999984741211
2015-08-06,126.08999633789062
2015-08-07,117.81999969482422
2015-08-10,121.54000091552734
2015-08-11,124.37000274658203
2015-08-12,119.97000122070312
2015-08-13,119.95999908447266
2015-08-14,119.37000274658203
2015-08-17,120.2699966430664
2015-08-18,124.33999633789062
2015-08-19,122.13999938964844
2015-08-20,118.76000213623047
2015-08-24,129.4600067138672
2015-08-25,126.77999877929688
2015-08-26,124.3499984741211
2015-08-27,126.30999755859375
2015-08-28,130.3800048828125
2015-08-31,129.36000061035156
2015-09-01,125.3499984741211
2015-09-02,125.3499984741211
2015-09-03,132.42999267578125
2015-09-04,142.19000244140625
2015-09-08,132.3699951171875
2015-09-09,137.02999877929688
2015-09-10,131.4199981689453
2015-09-11,118.18000030517578
2015-09-14,142.92999267578125
2015-09-15,136.0
2015-09-16,142.16000366210938
2015-09-17,137.49000549316406
2015-09-18,119.47000122070312
2015-09-21,135.4499969482422
2015-09-22,135.94000244140625
2015-09-23,136.7100067138672
2015-09-24,134.02999877929688
2015-09-25,135.16000366210938
2015-09-28,134.17999267578125
2015-09-29,136.7100067138672
2015-09-30,113.9000015258789
2015-10-01,124.80999755859375
2015-10-02,115.75
2015-10-05,132.8300018310547
2015-10-06,129.32000732421875
2015-10-07,132.38999938964844
2015-10-08,136.69000244140625
2015-10-09,134.66000366210938
2015-10-12,148.9199981689453
2015-10-13,133.80999755859375
2015-10-14,135.82000732421875
2015-10-15,151.22000122070312
2015-10-16,135.0399932861328
2015-10-19,139.9199981689453
2015-10-20,140.6999969482422
2015-10-21,133.07000732421875
2015-10-22,121.0199966430664
2015-10-23,135.6199951171875
2015-10-26,132.2899932861328
2015-10-27,132.1699981689453
2015-10-28,134.42999267578125
2015-10-29,134.63999938964844
2015-10-30,125.7699966430664
2015-11-02,138.77999877929688
2015-11-03,137.39999389648438
2015-11-04,134.44000244140625
2015-11-05,135.2100067138672
2015-11-06,137.75
2015-11-09,134.33999633789062
2015-11-10,132.24000549316406
2015-11-11,132.44000244140625
2015-11-12,136.92999267578125
2015-11-13,139.5
2015-11-16,131.77000427246094
2015-11-17,136.97000122070312
2015-11-18,136.86000061035156
2015-11-19,139.1699981689453
2015-11-20,126.86000061035156
2015-11-23,139.50999450683594
2015-11-24,138.1699981689453
2015-11-25,139.4499969482422
2015-11-27,137.66000366210938
2015-11-30,127.25
2015-12-01,135.57000732421875
2015-12-02,132.66000366210938
2015-12-03,135.25999450683594
2015-12-04,136.30999755859375
2015-12-07,136.77000427246094
2015-12-08,131.25
2015-12-09,134.25999450683594
2015-12-10,134.94000244140625
2015-12-11,146.52999877929688
2015-12-14,140.9199981689453
2015-12-15,143.35000610351562
2015-12-16,135.5
2015-12-17,131.1999969482422
2015-12-21,125.18000030517578
2015-12-22,133.6300048828125
2015-12-23,134.69000244140625
2015-12-24,128.77999877929688
2015-12-28,136.2899932861328
2015-12-29,139.25999450683594
2015-12-30,143.0
2015-12-31,124.43000030517578
2016-01-04,140.0
2016-01-05,135.07000732421875
2016-01-07,135.94000244140625
2016-01-08,138.8300018310547
2016-01-11,142.52000427246094
2016-01-12,138.6699981689453
2016-01-13,145.8800048828125
2016-01-14,138.7899932861328
2016-01-15,145.02999877929688
2016-01-19,137.89999389648438
2016-01-20,134.82000732421875
2016-01-21,132.99000549316406
2016-01-22,133.63999938964844
2016-01-25,132.27000427246094
2016-01-26,129.52999877929688
2016-01-27,129.05999755859375
2016-01-28,129.22999572753906
2016-01-29,120.86000061035156
2016-02-01,126.37999725341797
2016-02-02,119.83000183105469
2016-02-03,122.04000091552734
2016-02-04,122.69000244140625
2016-02-05,119.01000213623047
2016-02-08,120.25
2016-02-09,120.73999786376953
2016-02-10,120.36000061035156
2016-02-11,122.37999725341797
2016-02-12,117.75
2016-02-16,125.7699966430664
2016-02-17,124.98999786376953
2016-02-18,125.33000183105469
2016-02-19,123.61000061035156
2016-02-22,117.45999908447266
2016-02-23,119.66999816894531
2016-02-24,119.45999908447266
2016-02-25,122.0199966430664
2016-02-26,118.6500015258789
2016-02-29,117.68000030517578
2016-03-01,119.80999755859375
2016-03-02,122.3499984741211
2016-03-03,125.2699966430664
2016-03-04,125.2699966430664
2016-03-07,124.01000213623047
2016-03-08,123.52999877929688
2016-03-09,123.47000122070312
2016-03-10,130.0399932861328
2016-03-11,128.99000549316406
2016-03-14,133.3000030517578
2016-03-15,132.4499969482422
2016-03-16,125.41999816894531
2016-03-17,126.6500015258789
2016-03-18,126.75
2016-03-21,129.35000610351562
2016-03-22,130.99000549316406
2016-03-23,129.6699981689453
2016-03-24,119.0199966430664
2016-03-28,127.73999786376953
2016-03-29,132.61000061035156
2016-03-30,128.6699981689453
2016-03-31,122.02999877929688
2016-04-01,124.02999877929688
2016-04-04,125.2300033569336
2016-04-05,120.2699966430664
2016-04-06,125.05999755859375
2016-04-07,125.12999725341797
2016-04-08,113.83999633789062
2016-04-11,119.12999725341797
2016-04-12,126.16999816894531
2016-04-13,127.12999725341797
2016-04-14,126.2300033569336
2016-04-15,123.0999984741211
2016-04-18,120.55000305175781
2016-04-19,126.19000244140625
2016-04-20,126.19999694824219
2016-04-21,127.05999755859375
2016-04-22,123.25
2016-04-25,126.77999877929688
2016-04-26,127.4000015258789
2016-04-27,126.08999633789062
2016-04-28,125.44000244140625
2016-04-29,126.48999786376953
2016-05-02,127.66999816894531
2016-05-03,125.94000244140625
2016-05-04,124.30999755859375
2016-05-05,123.73999786376953
2016-05-06,120.81999969482422
2016-05-09,123.16999816894531
2016-05-10,124.0999984741211
2016-05-11,122.19000244140625
2016-05-12,123.5199966430664
2016-05-13,121.45999908447266
2016-05-16,124.12999725341797
2016-05-17,122.95999908447266
2016-05-18,122.22000122070312
2016-05-19,123.66000366210938
2016-05-20,125.61000061035156
2016-05-23,124.73999786376953
2016-05-24,124.73999786376953
2016-05-25,127.12999725341797
2016-05-26,129.27999877929688
2016-05-27,129.61000061035156
2016-05-31,127.69999694824219
2016-06-01,132.4600067138672
2016-06-02,134.14999389648438
2016-06-03,125.04000091552734
2016-06-06,125.56999969482422
2016-06-07,128.5399932861328
2016-06-08,129.22999572753906
2016-06-09,129.30999755859375
2016-06-10,133.6699981689453
2016-06-13,137.49000549316406
2016-06-14,138.02000427246094
2016-06-15,140.91000366210938
2016-06-16,142.5
2016-06-17,137.94000244140625
2016-06-20,137.80999755859375
2016-06-21,135.9199981689453
2016-06-22,136.47999572753906
2016-06-23,145.6999969482422
2016-06-24,142.9199981689453
2016-06-27,136.42999267578125
2016-06-28,153.66000366210938
2016-06-29,136.4600067138672
2016-06-30,140.5800018310547
2016-07-01,128.52999877929688
2016-07-05,125.3499984741211
2016-07-06,123.13999938964844
2016-07-07,124.72000122070312
2016-07-08,127.19999694824219
2016-07-11,125.02999877929688
2016-07-12,126.0999984741211
2016-07-13,127.29000091552734
2016-07-14,128.27999877929688
2016-07-15,129.75999450683594
2016-07-18,125.37999725341797
2016-07-19,129.9199981689453
2016-07-20,128.49000549316406
2016-07-21,128.00999450683594
2016-07-22,128.36000061035156
2016-07-25,129.64999389648438
2016-07-26,130.02000427246094
2016-07-27,125.68000030517578
2016-07-28,128.50999450683594
2016-07-29,128.25
2016-08-01,128.00999450683594
2016-08-02,129.25
2016-08-03,129.99000549316406
2016-08-04,127.05999755859375
2016-08-05,130.60000610351562
2016-08-08,132.94000244140625
2016-08-09,135.55999755859375
2016-08-10,133.25
2016-08-11,131.27999877929688
2016-08-12,132.1300048828125
2016-08-15,134.4499969482422
2016-08-16,132.27000427246094
2016-08-17,136.7100067138672
2016-08-18,134.8699951171875
2016-08-19,136.5800018310547
2016-08-22,135.1999969482422
2016-08-23,131.7899932861328
2016-08-24,130.42999267578125
2016-08-25,131.05999755859375
2016-08-26,132.39999389648438
2016-08-29,131.3000030517578
2016-08-30,136.13999938964844
2016-08-31,129.25
2016-09-01,129.8300018310547
2016-09-02,128.39999389648438
2016-09-06,131.16000366210938
2016-09-07,130.94000244140625
2016-09-08,129.74000549316406
2016-09-09,125.25
2016-09-12,134.17999267578125
2016-09-13,131.55999755859375
2016-09-14,127.4000015258789
2016-09-15,130.57000732421875
2016-09-19,125.80999755859375
2016-09-20,126.8499984741211
2016-09-21,122.12999725341797
2016-09-22,124.29000091552734
2016-09-23,125.12999725341797
2016-09-26,121.72000122070312
2016-09-27,123.73999786376953
2016-09-28,126.8499984741211
2016-09-29,122.66999816894531
2016-09-30,124.58000183105469
2016-10-03,122.86000061035156
2016-10-04,119.66999816894531
2016-10-05,121.54000091552734
2016-10-06,120.4800033569336
2016-10-07,119.94999694824219
2016-10-10,123.83999633789062
2016-10-11,119.79000091552734
2016-10-12,122.33999633789062
2016-10-13,123.31999969482422
2016-10-14,121.86000061035156
2016-10-17,124.08000183105469
2016-10-18,122.76000213623047
2016-10-19,122.55999755859375
2016-10-20,123.91000366210938
2016-10-21,123.0
2016-10-24,124.5999984741211
2016-10-25,122.83000183105469
2016-10-26,123.30999755859375
2016-10-27,122.3499984741211
2016-10-28,126.3499984741211
2016-10-31,126.12000274658203
2016-11-01,124.45999908447266
2016-11-02,126.1500015258789
2016-11-03,141.17999267578125
2016-11-04,133.02999877929688
2016-11-07,134.91000366210938
2016-11-08,135.60000610351562
2016-11-09,134.61000061035156
2016-11-10,127.0
2016-11-11,121.70999908447266
2016-11-14,122.70999908447266
2016-11-15,119.79000091552734
2016-11-16,123.7699966430664
2016-11-17,123.05999755859375
2016-11-18,126.37999725341797
2016-11-21,124.01000213623047
2016-11-22,127.9800033569336
2016-11-23,125.33000183105469
2016-11-25,126.2699966430664
2016-11-28,125.75
2016-11-29,128.30999755859375
2016-11-30,126.38999938964844
2016-12-01,128.3699951171875
2016-12-02,128.99000549316406
2016-12-05,128.35000610351562
2016-12-06,130.9199981689453
2016-12-07,123.61000061035156
2016-12-08,119.08000183105469
2016-12-09,119.51000213623047
2016-12-12,123.27999877929688
2016-12-13,119.33999633789062
2016-12-14,125.43000030517578
2016-12-15,129.44000244140625
2016-12-16,131.9499969482422
2016-12-19,130.47000122070312
2016-12-20,122.08999633789062
2016-12-21,124.9000015258789
2016-12-22,128.02000427246094
2016-12-23,120.51000213623047
2016-12-27,123.6500015258789
2016-12-28,122.37000274658203
2016-12-29,124.56999969482422
2016-12-30,127.26000213623047
2017-01-03,125.79000091552734
2017-01-04,124.4000015258789
2017-01-05,128.2100067138672
2017-01-06,123.66999816894531
2017-01-09,122.58999633789062
2017-01-10,121.83999633789062
2017-01-11,123.05999755859375
2017-01-12,126.22000122070312
2017-01-13,132.32000732421875
2017-01-17,131.5500030517578
2017-01-18,143.42999267578125
2017-01-19,141.02999877929688
2017-01-20,146.3300018310547
2017-01-23,137.77999877929688
2017-01-24,138.16000366210938
2017-01-25,128.8000030517578
2017-01-26,129.5800018310547
2017-01-27,129.9499969482422
2017-01-30,134.32000732421875
2017-01-31,138.0800018310547
2017-02-01,133.97000122070312
2017-02-02,136.64999389648438
2017-02-03,133.25
2017-02-06,131.41000366210938
2017-02-07,130.4600067138672
2017-02-08,134.00999450683594
2017-02-09,129.19000244140625
2017-02-10,130.47000122070312
2017-02-13,130.10000610351562
2017-02-14,133.66000366210938
2017-02-15,137.5500030517578
2017-02-16,141.41000366210938
2017-02-17,141.1300048828125
2017-02-21,136.92999267578125
2017-02-22,138.24000549316406
2017-02-23,137.91000366210938
2017-02-24,138.66000366210938
2017-02-27,134.38999938964844
2017-02-28,131.97999572753906
2017-03-01,132.16000366210938
2017-03-02,133.36000061035156
2017-03-03,136.10000610351562
2017-03-06,140.1699981689453
2017-03-07,138.85000610351562
2017-03-08,139.6300048828125
2017-03-09,139.47999572753906
2017-03-10,138.99000549316406
2017-03-13,145.75
2017-03-14,146.11000061035156
2017-03-15,147.1999969482422
2017-03-16,149.49000549316406
2017-03-17,154.33999633789062
2017-03-20,152.92999267578125
2017-03-21,141.02000427246094
2017-03-22,136.07000732421875
2017-03-23,132.5399932861328
2017-03-24,136.6199951171875
2017-03-27,135.3699951171875
2017-03-28,134.42999267578125
2017-03-29,132.3699951171875
2017-03-30,138.83999633789062
2017-03-31,138.30999755859375
2017-04-03,135.22999572753906
2017-04-04,132.27999877929688
2017-04-05,130.91000366210938
2017-04-06,131.27000427246094
2017-04-07,132.6999969482422
2017-04-10,132.86000061035156
2017-04-11,136.66000366210938
2017-04-12,131.92999267578125
2017-04-13,134.36000061035156
2017-04-17,139.6300048828125
2017-04-18,137.1999969482422
2017-04-19,140.1999969482422
2017-04-20,146.85000610351562
2017-04-21,148.4199981689453
2017-04-24,144.4499969482422
2017-04-25,139.0399932861328
2017-04-26,142.1300048828125
2017-04-27,142.5500030517578
2017-04-28,146.97999572753906
2017-05-01,128.4600067138672
2017-05-02,127.48999786376953
2017-05-03,129.38999938964844
2017-05-04,130.47999572753906
2017-05-05,131.36000061035156
2017-05-08,128.1199951171875
2017-05-09,128.27999877929688
2017-05-10,128.27000427246094
2017-05-11,128.2100067138672
2017-05-12,129.64999389648438
2017-05-15,129.44000244140625
2017-05-16,131.24000549316406
2017-05-17,133.50999450683594
2017-05-18,137.00999450683594
2017-05-19,131.38999938964844
2017-05-22,128.57000732421875
2017-05-23,124.54000091552734
2017-05-24,123.11000061035156
2017-05-25,123.6500015258789
2017-05-26,125.41000366210938
2017-05-30,125.37000274658203
2017-05-31,125.11000061035156
2017-06-01,124.55000305175781
2017-06-02,124.2300033569336
2017-06-05,125.05000305175781
2017-06-06,125.72000122070312
2017-06-07,125.9800033569336
2017-06-08,127.08999633789062
2017-06-09,131.25999450683594
2017-06-12,136.86000061035156
2017-06-13,136.41000366210938
2017-06-14,135.88999938964844
2017-06-15,134.1199951171875
2017-06-16,135.02000427246094
2017-06-19,138.77000427246094
2017-06-20,133.3699951171875
2017-06-21,129.88999938964844
2017-06-22,130.86000061035156
2017-06-23,132.75999450683594
2017-06-26,128.60000610351562
2017-06-27,125.45999908447266
2017-06-28,126.94999694824219
2017-06-29,129.14999389648438
2017-06-30,129.50999450683594
2017-07-03,126.62999725341797
2017-07-05,128.6699981689453
2017-07-06,127.25
2017-07-07,131.5800018310547
2017-07-10,133.39999389648438
2017-07-11,132.75
2017-07-12,134.9499969482422
2017-07-13,138.35000610351562
2017-07-14,137.7100067138672
2017-07-17,139.8699951171875
2017-07-18,137.52999877929688
2017-07-19,136.8800048828125
2017-07-20,130.8800048828125
2017-07-21,134.52999877929688
2017-07-24,132.6699981689453
2017-07-25,135.61000061035156
2017-07-26,135.61000061035156
2017-07-27,140.80999755859375
2017-07-28,139.91000366210938
2017-07-31,139.82000732421875
2017-08-01,138.72000122070312
2017-08-02,142.02000427246094
2017-08-03,138.32000732421875
2017-08-04,139.80999755859375
2017-08-07,138.91000366210938
2017-08-08,140.0500030517578
2017-08-09,141.1999969482422
2017-08-10,136.47999572753906
2017-08-11,135.42999267578125
2017-08-14,142.07000732421875
2017-08-15,143.22999572753906
2017-08-17,142.72999572753906
2017-08-18,128.86000061035156
2017-08-21,131.61000061035156
2017-08-22,135.72000122070312
2017-08-23,129.97999572753906
2017-08-24,129.9499969482422
2017-08-25,130.16000366210938
2017-08-28,128.32000732421875
2017-08-29,131.47999572753906
2017-08-30,130.52999877929688
2017-08-31,134.0
2017-09-01,134.85000610351562
2017-09-05,133.47999572753906
2017-09-06,136.47999572753906
2017-09-07,135.38999938964844
2017-09-08,130.57000732421875
2017-09-11,136.9600067138672
2017-09-12,139.60000610351562
2017-09-13,142.74000549316406
2017-09-15,144.5399932861328
2017-09-18,143.64999389648438
2017-09-19,142.63999938964844
2017-09-20,138.94000244140625
2017-09-21,137.8699951171875
2017-09-22,137.5
2017-09-25,135.07000732421875
2017-09-26,134.25
2017-09-27,129.49000549316406
2017-09-28,132.99000549316406
2017-09-29,137.75
2017-10-02,138.02000427246094
2017-10-03,137.14999389648438
2017-10-04,144.19000244140625
2017-10-05,140.3300018310547
2017-10-06,140.35000610351562
2017-10-09,139.8300018310547
2017-10-10,139.24000549316406
2017-10-11,138.74000549316406
2017-10-12,136.36000061035156
2017-10-13,138.27999877929688
2017-10-16,147.52999877929688
2017-10-17,150.1199951171875
2017-10-18,147.9499969482422
2017-10-19,146.16000366210938
2017-10-20,148.80999755859375
2017-10-23,142.4600067138672
2017-10-24,142.14999389648438
2017-10-25,138.0
2017-10-26,135.36000061035156
2017-10-27,135.6999969482422
2017-10-30,132.5399932861328
2017-10-31,131.80999755859375
2017-11-01,129.0500030517578
2017-11-02,128.97000122070312
2017-11-03,130.33999633789062
2017-11-06,130.52000427246094
2017-11-07,129.14999389648438
2017-11-08,131.5
2017-11-09,128.9499969482422
2017-11-10,130.55999755859375
2017-11-13,129.75
2017-11-14,130.14999389648438
2017-11-15,135.2100067138672
2017-11-16,136.3000030517578
2017-11-17,137.19000244140625
2017-11-20,135.8300018310547
2017-11-21,133.55999755859375
2017-11-22,132.52000427246094
2017-11-24,130.97999572753906
2017-11-27,130.17999267578125
2017-11-28,124.08000183105469
2017-11-29,126.27999877929688
2017-11-30,128.89999389648438
2017-12-01,128.8300018310547
2017-12-04,132.13999938964844
2017-12-05,132.07000732421875
2017-12-06,130.97999572753906
2017-12-07,130.83999633789062
2017-12-08,132.5399932861328
2017-12-11,133.97999572753906
2017-12-12,133.02000427246094
2017-12-13,134.7100067138672
2017-12-14,134.02999877929688
2017-12-15,135.72999572753906
2017-12-18,132.72000122070312
2017-12-19,130.69000244140625
2017-12-20,133.14999389648438
2017-12-21,132.6300048828125
2017-12-22,134.39999389648438
2017-12-26,135.60000610351562
2017-12-27,138.42999267578125
2017-12-28,137.82000732421875
2017-12-29,137.0500030517578
2018-01-02,135.3699951171875
2018-01-03,133.42999267578125
2018-01-04,131.24000549316406
2018-01-05,127.02999877929688
2018-01-08,128.0
2018-01-09,126.37000274658203
2018-01-10,129.1199951171875
2018-01-11,126.0999984741211
2018-01-12,124.94999694824219
2018-01-16,128.64999389648438
2018-01-17,136.19000244140625
2018-01-18,131.41000366210938
2018-01-19,132.27999877929688
2018-01-22,127.18000030517578
2018-01-23,122.94999694824219
2018-01-24,120.19999694824219
2018-01-25,121.87000274658203
2018-01-26,117.98999786376953
2018-01-29,118.80000305175781
2018-01-30,122.8499984741211
2018-01-31,121.2300033569336
2018-02-01,120.58999633789062
2018-02-02,126.44999694824219
2018-02-06,129.61000061035156
2018-02-07,136.89999389648438
2018-02-08,130.9199981689453
2018-02-09,128.50999450683594
2018-02-12,148.02000427246094
2018-02-13,143.07000732421875
2018-02-14,127.83999633789062
2018-02-15,131.6699981689453
2018-02-20,131.6300048828125
2018-02-21,130.02999877929688
2018-02-22,134.30999755859375
2018-02-23,139.1999969482422
2018-02-26,131.72000122070312
2018-02-27,132.27000427246094
2018-02-28,138.9499969482422
2018-03-01,136.5399932861328
2018-03-02,127.4800033569336
2018-03-05,130.1199951171875
2018-03-06,128.41000366210938
2018-03-07,128.1699981689453
2018-03-08,129.6199951171875
2018-03-09,127.79000091552734
2018-03-12,141.97999572753906
2018-03-13,140.42999267578125
2018-03-14,141.66000366210938
2018-03-15,146.5500030517578
2018-03-16,147.35000610351562
2018-03-19,143.9600067138672
2018-03-20,139.52000427246094
2018-03-22,131.52000427246094
2018-03-23,130.7899932861328
2018-03-26,128.9600067138672
2018-03-27,128.64999389648438
2018-03-28,128.3300018310547
2018-03-29,119.33999633789062
2018-04-02,119.68000030517578
2018-04-03,118.37999725341797
2018-04-04,119.2300033569336
2018-04-05,121.51000213623047
2018-04-06,122.38999938964844
2018-04-09,119.9000015258789
2018-04-10,121.25
2018-04-11,122.2699966430664
2018-04-12,122.29000091552734
2018-04-13,126.0
2018-04-16,131.47000122070312
2018-04-17,130.57000732421875
2018-04-18,146.25999450683594
2018-04-19,138.1999969482422
2018-04-20,133.07000732421875
2018-04-23,126.4800033569336
2018-04-24,126.5
2018-04-25,124.29000091552734
2018-04-26,127.08000183105469
2018-04-27,128.39999389648438
2018-04-30,130.77000427246094
2018-05-01,128.2100067138672
2018-05-02,122.41999816894531
2018-05-03,126.79000091552734
2018-05-04,127.37000274658203
2018-05-07,123.04000091552734
2018-05-08,125.0999984741211
2018-05-09,126.05000305175781
2018-05-10,129.35000610351562
2018-05-14,133.97000122070312
2018-05-15,136.75999450683594
2018-05-16,134.4499969482422
2018-05-17,134.77999877929688
2018-05-18,133.32000732421875
2018-05-21,134.02000427246094
2018-05-22,134.61000061035156
2018-05-23,135.61000061035156
2018-05-24,139.24000549316406
2018-05-25,140.77999877929688
2018-05-29,141.83999633789062
2018-05-30,143.88999938964844
2018-06-01,134.52999877929688
2018-06-04,132.6999969482422
2018-06-05,132.5800018310547
2018-06-06,136.57000732421875
2018-06-07,133.83999633789062
2018-06-08,133.11000061035156
2018-06-11,138.92999267578125
2018-06-12,142.82000732421875
2018-06-13,141.74000549316406
2018-06-14,142.38999938964844
2018-06-15,140.9199981689453
2018-06-18,140.9199981689453
2018-06-19,139.35000610351562
2018-06-20,140.82000732421875
2018-06-21,139.94000244140625
2018-06-22,140.5399932861328
2018-06-25,134.66000366210938
2018-06-26,134.9199981689453
2018-06-27,131.3000030517578
2018-06-28,136.33999633789062
2018-06-29,141.72000122070312
2018-07-02,140.88999938964844
2018-07-03,134.57000732421875
2018-07-05,139.86000061035156
2018-07-06,141.02000427246094
2018-07-09,138.9600067138672
2018-07-10,139.25999450683594
2018-07-11,136.85000610351562
2018-07-12,138.22000122070312
2018-07-13,142.47999572753906
2018-07-16,148.16000366210938
2018-07-17,149.5800018310547
2018-07-18,154.25
2018-07-19,150.97999572753906
2018-07-20,152.72000122070312
2018-07-23,153.77999877929688
2018-07-24,145.94000244140625
2018-07-25,145.08999633789062
2018-07-26,142.17999267578125
2018-07-27,144.57000732421875
2018-07-30,141.57000732421875
2018-07-31,144.49000549316406
2018-08-01,142.77000427246094
2018-08-02,143.8300018310547
2018-08-03,146.19000244140625
2018-08-06,142.00999450683594
2018-08-07,138.94000244140625
2018-08-08,139.83999633789062
2018-08-09,138.61000061035156
2018-08-10,149.1999969482422
2018-08-13,159.02999877929688
2018-08-14,152.41000366210938
2018-08-15,148.39999389648438
2018-08-16,148.4499969482422
2018-08-17,146.00999450683594
2018-08-20,145.5500030517578
2018-08-21,144.6999969482422
2018-08-22,143.75
2018-08-23,147.3800048828125
2018-08-24,148.1999969482422
2018-08-27,144.85000610351562
2018-08-28,140.8800048828125
2018-08-29,140.75999450683594
2018-08-30,141.82000732421875
2018-08-31,146.91000366210938
2018-09-04,142.17999267578125
2018-09-05,142.22000122070312
2018-09-06,140.55999755859375
2018-09-07,145.8699951171875
2018-09-10,144.8800048828125
2018-09-11,147.8800048828125
2018-09-12,148.75
2018-09-13,150.63999938964844
2018-09-14,151.58999633789062
2018-09-17,150.9499969482422
2018-09-18,151.3699951171875
2018-09-19,145.19000244140625
2018-09-20,144.83999633789062
2018-09-21,141.5500030517578
2018-09-24,138.83999633789062
2018-09-25,137.67999267578125
2018-09-26,140.97999572753906
2018-09-27,142.10000610351562
2018-09-28,144.42999267578125
2018-10-01,141.52000427246094
2018-10-02,137.97999572753906
2018-10-03,136.3300018310547
2018-10-05,130.27999877929688
2018-10-08,129.63999938964844
2018-10-09,128.97999572753906
2018-10-10,127.6500015258789
2018-10-11,130.85000610351562
2018-10-12,125.51000213623047
2018-10-15,128.32000732421875
2018-10-16,132.14999389648438
2018-10-17,130.64999389648438
2018-10-18,125.95999908447266
2018-10-19,124.94000244140625
2018-10-22,125.68000030517578
2018-10-23,126.54000091552734
2018-10-24,128.91000366210938
2018-10-25,125.26000213623047
2018-10-26,121.69999694824219
2018-10-29,120.83000183105469
2018-10-30,118.11000061035156
2018-10-31,117.63999938964844
2018-11-01,118.27999877929688
2018-11-02,115.7300033569336
2018-11-05,118.88999938964844
2018-11-06,119.93000030517578
2018-11-07,120.55999755859375
2018-11-08,121.8499984741211
2018-11-09,120.05999755859375
2018-11-13,122.05999755859375
2018-11-14,120.68000030517578
2018-11-15,120.76000213623047
2018-11-16,118.70999908447266
2018-11-19,115.79000091552734
2018-11-20,119.55000305175781
2018-11-21,119.30999755859375
2018-11-23,117.20999908447266
2018-11-26,117.56999969482422
2018-11-27,115.83000183105469
2018-11-28,115.95999908447266
2018-11-29,115.48999786376953
2018-11-30,114.70999908447266
2018-12-03,118.45999908447266
2018-12-04,117.76000213623047
2018-12-06,116.68000030517578
2018-12-07,114.30000305175781
2018-12-10,117.63999938964844
2018-12-11,116.80000305175781
2018-12-12,116.77999877929688
2018-12-13,117.02999877929688
2018-12-14,118.5999984741211
2018-12-17,123.95999908447266
