Date,Close,source,pred_top,pred_bot,label_top,label_bot,cal_top_prob,cal_bot_prob
2019-12-24,8952.8798828125,nasdaq,0.8159098771289117,0.0009789564696272204,0.0,0.0,0.1490866234531526,0.11360278139939158
2019-12-26,9022.3896484375,nasdaq,0.7200446348244279,0.4719534538130635,0.0,0.0,0.1490866234531526,0.11360278139939158
2019-12-27,9006.6201171875,nasdaq,0.24652959044228198,0.3535968535579032,0.0,0.0,0.1490866234531526,0.11360278139939158
2019-12-30,8945.990234375,nasdaq,0.28947264706012454,0.45310159137230316,0.0,0.0,0.1490866234531526,0.11360278139939158
2019-12-31,8972.599609375,nasdaq,-0.1720650633739567,0.2616725753520774,0.0,0.0,0.09730644478916937,0.11360278139939158
2020-01-02,9092.1904296875,nasdaq,-0.2714865422399302,0.19288248049361048,0.0,0.0,0.09730644478916937,0.11360278139939158
2020-01-03,9020.76953125,nasdaq,0.150476643671771,-0.008791886934903799,0.0,0.0,0.1490866234531526,0.11360278139939158
2020-01-06,9071.4697265625,nasdaq,-0.0589745619631853,0.02363666005954278,0.006252150377482026,0.0,0.09730644478916937,0.11360278139939158
2020-01-07,9068.580078125,nasdaq,-0.007816044247968123,0.13573468514558362,0.0096593413722184,0.0,0.09730644478916937,0.11360278139939158
2020-01-08,9129.240234375,nasdaq,0.16801885620402535,0.29987566353477496,0.014774836023203364,0.0,0.1490866234531526,0.11360278139939158
